Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,181.029999,181.500000,180.669998,180.919998,160.450897,4048300
2015-06-23,181.119995,181.570007,180.750000,181.119995,160.628220,3116800
2015-06-24,180.559998,180.970001,179.389999,179.410004,159.111710,4328900
2015-06-25,180.050003,180.119995,178.589996,178.649994,158.437683,3602700
2015-06-26,179.210007,179.830002,178.679993,179.130005,158.863434,4855500
2015-06-29,177.600006,178.210007,175.589996,175.639999,155.768234,8888700
2015-06-30,177.000000,177.009995,175.449997,175.820007,155.927872,9149800
2015-07-01,177.570007,177.820007,176.580002,177.399994,157.329117,4135100
2015-07-02,177.789993,178.050003,176.649994,177.050003,157.018784,4008600
2015-07-06,175.589996,177.139999,175.339996,176.679993,156.690582,3748700
2015-07-07,176.880005,177.729996,174.440002,177.630005,157.533127,7783800
2015-07-08,176.110001,176.440002,174.779999,175.000000,155.200745,6849400
2015-07-09,177.149994,177.470001,175.210007,175.259995,155.431290,4581400
2015-07-10,177.220001,177.800003,176.619995,177.410004,157.338013,4504400
2015-07-13,178.830002,179.699997,178.800003,179.600006,159.280197,3873800
2015-07-14,179.449997,180.539993,179.309998,180.330002,159.927612,2757100
2015-07-15,180.320007,180.720001,179.899994,180.339996,159.936478,3407900
2015-07-16,181.199997,181.250000,180.500000,181.070007,160.583878,2495100
2015-07-17,180.490005,180.619995,180.009995,180.539993,160.266083,2762300
2015-07-20,180.949997,181.100006,180.360001,180.690002,160.399200,2961600
2015-07-21,179.690002,179.710007,178.429993,178.970001,158.872452,5026700
2015-07-22,178.429993,178.919998,177.839996,178.300003,158.277695,3811500
2015-07-23,178.330002,178.330002,176.830002,177.160004,157.265671,4968600
2015-07-24,177.229996,177.250000,175.309998,175.520004,155.809906,4591300
2015-07-27,174.470001,174.779999,173.779999,174.229996,154.664688,5370200
2015-07-28,174.860001,176.279999,174.300003,176.110001,156.333557,5625900
2015-07-29,176.330002,177.559998,176.169998,177.259995,157.354462,4175900
2015-07-30,177.039993,177.389999,176.130005,177.220001,157.318970,3659000
2015-07-31,177.669998,177.729996,176.490005,176.679993,156.839508,4483800
2015-08-03,176.820007,176.869995,174.740005,175.750000,156.014053,4530500
2015-08-04,175.789993,176.130005,174.830002,175.320007,155.632309,4055700
2015-08-05,175.839996,176.520004,175.029999,175.360001,155.667801,4565500
2015-08-06,175.479996,175.649994,173.649994,174.220001,154.655853,5374100
2015-08-07,173.889999,174.119995,172.800003,173.839996,154.318497,6158400
2015-08-10,174.800003,176.320007,174.800003,176.190002,156.404633,4504000
2015-08-11,174.589996,174.889999,173.580002,174.110001,154.558228,6761100
2015-08-12,172.830002,174.399994,171.399994,174.210007,154.646973,8825600
2015-08-13,173.990005,174.970001,173.550003,174.309998,154.735733,6562700
2015-08-14,174.169998,175.080002,174.059998,174.899994,155.259476,3512200
2015-08-17,174.240005,175.729996,173.619995,175.699997,155.969742,4055400
2015-08-18,175.279999,175.929993,175.080002,175.330002,155.641174,4050400
2015-08-19,174.330002,175.490005,173.119995,173.740005,154.229721,10988700
2015-08-20,172.250000,172.550003,170.220001,170.220001,151.105026,12317200
2015-08-21,167.789993,168.669998,164.410004,164.410004,146.420532,18858700
2015-08-24,155.899994,163.449997,150.570007,158.380005,141.050323,35102400
2015-08-25,163.330002,163.679993,156.289993,156.490005,139.367188,19357000
2015-08-26,160.389999,162.899994,157.669998,162.660004,144.862015,19884300
2015-08-27,164.860001,166.490005,163.039993,166.449997,148.237396,15223700
2015-08-28,165.720001,166.619995,165.240005,166.330002,148.130432,8115700
2015-08-31,165.350006,166.179993,164.320007,165.179993,147.106293,6363700
2015-09-01,161.399994,162.619995,159.740005,160.460007,142.902756,14266900
2015-09-02,162.929993,163.479996,161.289993,163.460007,145.574509,8260600
2015-09-03,164.330002,165.490005,163.130005,163.669998,145.761490,8023700
2015-09-04,161.419998,161.949997,160.240005,160.970001,143.356949,8651100
2015-09-08,163.809998,165.029999,163.279999,164.910004,146.865860,6821700
2015-09-09,166.529999,166.710007,162.229996,162.520004,144.737320,7865700
2015-09-10,162.539993,164.500000,162.149994,163.389999,145.512192,8327000
2015-09-11,162.899994,164.440002,162.509995,164.389999,146.402710,6202300
2015-09-14,164.460007,164.580002,163.369995,163.770004,145.850586,4595600
2015-09-15,164.360001,166.529999,163.970001,166.110001,147.934586,6516100
2015-09-16,166.460007,167.649994,166.000000,167.509995,149.181351,5511700
2015-09-17,167.419998,169.440002,166.479996,166.809998,148.557953,14270000
2015-09-18,164.000000,165.240005,163.199997,163.539993,145.932678,10400500
2015-09-21,164.669998,165.559998,163.669998,164.899994,147.146271,7762600
2015-09-22,162.619995,163.360001,161.979996,163.000000,145.450836,8979600
2015-09-23,163.259995,163.380005,161.880005,162.589996,145.084991,4554900
2015-09-24,161.119995,162.240005,159.929993,161.869995,144.442444,8451800
2015-09-25,163.839996,164.429993,162.059998,162.880005,145.343704,10474600
2015-09-28,162.039993,162.059998,159.580002,159.789993,142.586441,10013100
2015-09-29,159.979996,160.960007,159.179993,160.229996,142.979050,9906200
2015-09-30,162.039993,162.750000,161.050003,162.619995,145.111786,7621400
2015-10-01,163.009995,163.289993,160.509995,162.490005,144.995712,6862800
2015-10-02,160.350006,164.580002,159.929993,164.580002,146.860748,11877500
2015-10-05,165.740005,167.779999,165.490005,167.580002,149.537720,6342100
2015-10-06,167.740005,168.429993,167.250000,167.690002,149.635880,6661000
2015-10-07,168.600006,169.479996,167.470001,168.949997,150.760208,8832800
2015-10-08,168.669998,170.660004,168.429993,170.369995,152.027313,8160300
2015-10-09,170.619995,170.970001,170.100006,170.759995,152.375381,5006100
2015-10-12,170.729996,171.229996,170.470001,171.169998,152.741180,2835800
2015-10-13,170.250000,171.580002,170.139999,170.639999,152.268250,5909300
2015-10-14,170.500000,170.949997,168.720001,169.070007,150.867325,5424000
2015-10-15,169.399994,171.320007,169.190002,171.320007,152.875092,9637200
2015-10-16,171.440002,171.960007,170.820007,171.880005,153.446426,8353700
2015-10-19,171.279999,172.130005,171.039993,172.119995,153.660706,4859800
2015-10-20,171.589996,172.389999,171.240005,172.009995,153.562500,4140900
2015-10-21,172.440002,172.949997,171.330002,171.479996,153.089325,5801400
2015-10-22,172.559998,174.910004,172.470001,174.800003,156.053268,8553100
2015-10-23,176.000000,176.639999,175.369995,176.369995,157.454895,7642900
2015-10-26,176.240005,176.460007,175.869995,176.020004,157.142471,3795900
2015-10-27,175.330002,176.190002,175.240005,175.669998,156.829956,4696100
2015-10-28,176.009995,177.679993,175.360001,177.679993,158.624405,7348500
2015-10-29,177.029999,177.710007,176.679993,177.380005,158.356552,4726900
2015-10-30,177.639999,177.830002,176.449997,176.490005,157.562103,6527500
2015-11-02,176.869995,178.289993,176.729996,178.119995,159.017197,4178300
2015-11-03,177.919998,179.600006,177.800003,179.070007,159.865341,4284900
2015-11-04,179.570007,179.589996,178.190002,178.649994,159.490387,6870400
2015-11-05,178.750000,179.250000,177.729996,178.639999,159.481491,5008100
2015-11-06,178.490005,179.169998,177.710007,179.139999,159.927780,7642800
2015-11-09,178.500000,178.600006,176.729996,177.419998,158.392319,7962300
2015-11-10,176.979996,177.860001,176.729996,177.779999,158.713654,4837700
2015-11-11,178.169998,178.240005,177.110001,177.210007,158.204849,2860300
2015-11-12,176.089996,176.350006,174.589996,174.669998,155.937195,6164400
2015-11-13,174.070007,174.550003,172.550003,172.610001,154.098114,8011100
2015-11-16,172.500000,175.059998,172.149994,175.020004,156.249695,5012900
2015-11-17,175.600006,176.250000,174.759995,175.160004,156.374649,6612200
2015-11-18,175.679993,177.839996,175.669998,177.729996,158.669006,6254400
2015-11-19,177.179993,178.050003,177.149994,177.660004,158.606552,5457300
2015-11-20,178.169998,178.970001,177.660004,178.059998,159.477982,7730000
2015-11-23,177.880005,178.479996,177.300003,177.740005,159.191406,2597000
2015-11-24,176.669998,178.410004,176.610001,177.979996,159.406372,4369900
2015-11-25,178.009995,178.330002,177.789993,177.929993,159.361557,2227400
2015-11-27,177.800003,178.179993,177.360001,177.899994,159.334686,2878200
2015-11-30,178.130005,178.330002,177.130005,177.229996,158.734589,3578500
2015-12-01,177.919998,178.899994,177.639999,178.809998,160.149811,6058300
2015-12-02,178.639999,179.039993,177.080002,177.289993,158.788345,7427100
2015-12-03,177.660004,177.839996,174.259995,174.830002,156.585083,7005500
2015-12-04,175.250000,178.679993,175.139999,178.419998,159.800415,6251600
2015-12-07,178.020004,178.080002,176.419998,177.339996,158.833115,5647000
2015-12-08,175.679993,176.860001,174.919998,175.770004,157.427002,6890200
2015-12-09,175.440002,177.759995,174.080002,174.990005,156.728394,9545800
2015-12-10,175.179993,177.130005,174.850006,175.880005,157.525574,5613800
2015-12-11,173.649994,174.380005,172.449997,172.729996,154.704254,8895600
2015-12-14,172.970001,173.949997,171.520004,173.899994,155.752151,12321600
2015-12-15,174.910004,176.449997,174.910004,175.460007,157.149384,8039800
2015-12-16,176.429993,178.000000,174.970001,177.639999,159.101852,11286600
2015-12-17,178.149994,178.190002,175.089996,175.100006,156.826935,8504100
2015-12-18,173.839996,173.910004,170.889999,171.000000,153.512451,10946100
2015-12-21,172.279999,172.559998,170.910004,172.250000,154.634659,6466700
2015-12-22,173.100006,174.279999,172.179993,174.009995,156.214645,6003700
2015-12-23,175.220001,175.820007,174.759995,175.809998,157.830582,6456600
2015-12-24,175.660004,175.820007,175.179993,175.220001,157.300949,1765100
2015-12-28,174.490005,175.130005,174.119995,174.979996,157.085480,2932200
2015-12-29,176.190002,177.250000,176.000000,176.979996,158.880966,6145700
2015-12-30,176.570007,176.720001,175.619995,175.800003,157.821579,2910000
2015-12-31,175.089996,175.649994,173.970001,173.990005,156.196762,5773400
2016-01-04,171.050003,171.320007,169.350006,171.289993,153.772827,14350800
2016-01-05,171.690002,171.740005,170.169998,171.389999,153.862610,9413000
2016-01-06,168.919998,169.970001,168.009995,168.940002,151.663086,8713600
2016-01-07,165.960007,167.940002,164.479996,164.960007,148.090134,15400600
2016-01-08,165.960007,166.389999,163.000000,163.240005,146.546112,12512400
2016-01-11,164.160004,164.500000,162.149994,163.830002,147.075668,12353700
2016-01-12,165.190002,165.779999,163.050003,164.949997,148.081177,10250300
2016-01-13,165.539993,165.839996,161.070007,161.350006,144.849335,16369400
2016-01-14,162.020004,164.690002,160.610001,163.589996,146.860275,14749500
2016-01-15,159.259995,160.580002,158.229996,159.679993,143.425537,19969100
2016-01-19,161.449997,161.619995,158.809998,160.020004,143.730850,10233800
2016-01-20,157.250000,158.880005,154.380005,157.610001,141.566269,16436000
2016-01-21,157.809998,160.289993,156.880005,158.600006,142.455429,16782400
2016-01-22,160.910004,161.240005,159.619995,160.789993,144.422546,7390600
2016-01-25,160.410004,160.720001,158.669998,158.699997,142.545288,5782500
2016-01-26,159.500000,161.720001,159.490005,161.539993,145.096146,5945200
2016-01-27,160.570007,162.229996,158.610001,159.300003,143.084244,10121900
2016-01-28,160.679993,160.899994,158.470001,160.509995,144.171036,8613400
2016-01-29,161.610001,164.429993,161.330002,164.369995,147.638077,6182800
2016-02-01,163.389999,164.970001,162.820007,164.339996,147.611130,6977300
2016-02-02,162.699997,162.699997,160.940002,161.410004,144.979385,7901000
2016-02-03,162.419998,163.750000,159.479996,163.199997,146.587265,14249300
2016-02-04,162.820007,164.800003,162.580002,164.139999,147.431519,11715800
2016-02-05,163.869995,164.009995,161.220001,161.940002,145.455521,8292500
2016-02-08,160.110001,160.809998,158.050003,160.350006,144.027359,13377600
2016-02-09,158.539993,161.460007,158.509995,160.240005,143.928528,11449200
2016-02-10,160.979996,162.300003,159.229996,159.389999,143.165100,8205700
2016-02-11,156.800003,158.020004,155.259995,156.800003,140.838730,14806700
2016-02-12,158.160004,159.979996,157.660004,159.979996,143.695007,7073000
2016-02-16,161.759995,162.289993,160.619995,162.199997,145.689056,5451200
2016-02-17,163.429993,165.259995,163.330002,164.929993,148.141174,5584200
2016-02-18,165.330002,165.449997,164.289993,164.520004,147.772858,5187600
2016-02-19,163.179993,163.809998,162.589996,163.699997,147.586212,4660600
2016-02-22,165.350006,166.460007,165.130005,165.940002,149.605759,3450700
2016-02-23,165.610001,165.759995,163.839996,164.149994,147.991882,6052800
2016-02-24,162.600006,164.899994,161.470001,164.669998,148.460724,8003800
2016-02-25,165.029999,166.839996,164.399994,166.839996,150.417160,5266900
2016-02-26,167.839996,167.949997,166.119995,166.279999,149.912277,3798000
2016-02-29,166.160004,167.210007,164.960007,164.960007,148.722244,3485000
2016-03-01,166.009995,168.589996,165.710007,168.520004,151.931793,3914300
2016-03-02,168.020004,168.929993,167.550003,168.889999,152.265320,3106200
2016-03-03,168.729996,169.389999,168.119995,169.350006,152.680038,2968200
2016-03-04,169.529999,170.550003,168.919998,170.020004,153.284134,3524900
2016-03-07,169.369995,170.929993,169.300003,170.619995,153.825043,3236000
2016-03-08,169.800003,170.759995,169.220001,169.619995,152.923462,2832700
2016-03-09,170.410004,170.589996,169.539993,170.020004,153.284134,3584000
2016-03-10,170.669998,171.399994,168.300003,170.059998,153.320160,4862300
2016-03-11,171.470001,172.339996,171.419998,172.229996,155.276550,3674200
2016-03-14,171.699997,172.889999,171.699997,172.410004,155.438904,2658400
2016-03-15,171.610001,172.669998,171.320007,172.639999,155.646164,2431600
2016-03-16,172.210007,173.940002,172.169998,173.470001,156.394501,3556200
2016-03-17,173.460007,175.410004,173.080002,174.940002,157.719879,4070500
2016-03-18,175.270004,175.949997,175.039993,175.690002,158.736252,5112000
2016-03-21,175.619995,176.210007,175.250000,176.009995,159.025406,2884900
2016-03-22,175.300003,176.259995,175.149994,175.699997,158.745300,3980100
2016-03-23,175.220001,175.550003,174.600006,174.809998,157.941254,5039200
2016-03-24,173.850006,174.940002,173.699997,174.940002,158.058655,5104900
2016-03-28,175.130005,175.589996,174.660004,175.119995,158.221268,3098800
2016-03-29,174.490005,176.179993,174.059998,176.070007,159.079605,5584100
2016-03-30,177.110001,177.649994,176.509995,176.889999,159.820450,3858000
2016-03-31,176.929993,177.300003,176.429993,176.639999,159.594620,3155400
2016-04-01,175.710007,177.850006,175.410004,177.720001,160.570374,4035200
2016-04-04,177.630005,177.880005,176.880005,177.119995,160.028290,2318900
2016-04-05,176.080002,176.960007,175.570007,175.820007,158.853775,5439600
2016-04-06,175.860001,177.089996,175.240005,177.039993,159.955933,4086700
2016-04-07,175.779999,176.229996,174.679993,175.289993,158.374878,5251900
2016-04-08,176.250000,176.809998,175.110001,175.660004,158.709213,2565300
2016-04-11,176.119995,177.169998,175.410004,175.440002,158.510391,3237700
2016-04-12,175.729996,177.279999,175.360001,177.089996,160.001099,3588400
2016-04-13,178.000000,179.020004,177.919998,178.919998,161.654587,5400200
2016-04-14,179.029999,179.500000,178.750000,179.110001,161.826202,3689700
2016-04-15,178.990005,179.139999,178.410004,178.679993,161.554993,3799900
2016-04-18,178.130005,179.830002,178.100006,179.779999,162.549576,2573700
2016-04-19,180.139999,180.770004,179.589996,180.320007,163.037827,2992100
2016-04-20,180.000000,181.419998,180.000000,180.750000,163.426575,2628900
2016-04-21,180.639999,180.880005,179.419998,179.699997,162.477249,2760300
2016-04-22,179.610001,180.080002,178.869995,179.899994,162.658112,2410500
2016-04-25,179.229996,179.589996,178.330002,179.539993,162.332565,2485500
2016-04-26,179.839996,180.259995,179.110001,179.639999,162.422974,2241000
2016-04-27,179.119995,180.649994,178.990005,180.250000,162.974548,3569300
2016-04-28,179.059998,180.149994,177.740005,178.199997,161.121017,3550700
2016-04-29,177.399994,177.949997,176.289993,177.589996,160.569473,5496000
2016-05-02,178.080002,178.910004,177.509995,178.699997,161.573074,2463100
2016-05-03,177.479996,177.830002,176.479996,177.300003,160.307251,4643200
2016-05-04,176.380005,177.210007,175.899994,176.320007,159.421173,3446000
2016-05-05,176.830002,177.220001,176.000000,176.440002,159.529648,1778800
2016-05-06,175.690002,177.399994,175.679993,177.339996,160.343353,2940800
2016-05-09,177.250000,177.759995,176.619995,176.979996,160.017914,1921700
2016-05-10,177.720001,179.270004,177.639999,179.199997,162.025162,2867200
2016-05-11,178.699997,178.940002,177.259995,177.300003,160.307251,2697200
2016-05-12,177.809998,178.119995,176.399994,177.419998,160.415726,2534900
2016-05-13,176.899994,177.520004,175.259995,175.479996,158.661713,3336800
2016-05-16,175.690002,177.699997,175.580002,177.259995,160.271072,2393500
2016-05-17,176.910004,177.240005,174.919998,175.559998,158.734024,3349500
2016-05-18,175.080002,176.729996,174.529999,175.630005,158.797318,4097800
2016-05-19,174.949997,175.199997,173.669998,174.679993,157.938309,5090900
2016-05-20,174.720001,175.539993,174.509995,174.759995,158.566223,2749700
2016-05-23,174.839996,175.330002,174.600006,174.779999,158.584351,1736000
2016-05-24,175.759995,177.229996,175.649994,176.860001,160.471603,2797000
2016-05-25,177.500000,178.740005,177.449997,178.279999,161.760101,2711900
2016-05-26,178.490005,178.690002,177.820007,178.080002,161.578629,2263200
2016-05-27,178.220001,178.589996,178.059998,178.500000,161.959686,1628300
2016-05-31,178.979996,178.979996,177.130005,177.649994,161.188446,2395400
2016-06-01,176.979996,177.979996,176.550003,177.729996,161.261047,2481200
2016-06-02,177.300003,178.309998,176.979996,178.279999,161.760101,1965900
2016-06-03,177.869995,178.289993,176.839996,178.059998,161.560440,4367200
2016-06-06,178.490005,179.460007,178.410004,179.179993,162.576706,2720300
2016-06-07,179.460007,179.990005,179.339996,179.380005,162.758179,1572300
2016-06-08,179.669998,180.179993,179.539993,180.059998,163.375107,1713500
2016-06-09,179.369995,180.039993,179.139999,179.880005,163.211792,2141800
2016-06-10,178.699997,179.240005,178.110001,178.710007,162.150253,4126600
2016-06-13,178.000000,179.000000,177.360001,177.360001,160.925369,5111300
2016-06-14,177.000000,177.419998,176.000000,176.809998,160.426315,3643400
2016-06-15,177.250000,177.839996,176.380005,176.570007,160.208511,2470100
2016-06-16,175.729996,177.669998,174.800003,177.460007,161.016113,5573700
2016-06-17,177.149994,177.149994,175.770004,176.520004,160.484207,2748000
2016-06-20,178.399994,179.229996,177.759995,177.800003,161.647934,2958400
2016-06-21,178.119995,178.529999,177.729996,178.059998,161.884293,1854700
2016-06-22,178.229996,178.949997,177.429993,177.570007,161.438812,2966200
2016-06-23,179.020004,179.830002,178.669998,179.809998,163.475327,2949100
2016-06-24,174.550003,176.679993,173.300003,173.619995,157.847656,11377900
2016-06-27,172.479996,172.479996,170.369995,171.199997,155.647507,7683900
2016-06-28,172.850006,173.860001,172.199997,173.820007,158.029495,5642800
2016-06-29,175.160004,176.820007,175.000000,176.639999,160.593323,5578200
2016-06-30,177.050003,179.080002,176.860001,179.000000,162.738907,5069000
2016-07-01,178.779999,179.800003,178.779999,179.309998,163.020706,3998200
2016-07-05,178.580002,178.679993,177.660004,178.210007,162.020721,3233100
2016-07-06,177.610001,179.100006,176.960007,178.979996,162.720688,5395400
2016-07-07,179.149994,179.720001,178.039993,178.789993,162.548004,2343300
2016-07-08,180.009995,181.559998,179.979996,181.300003,164.829941,5177300
2016-07-11,181.860001,182.720001,181.779999,182.119995,165.575455,2358700
2016-07-12,183.009995,183.619995,182.779999,183.389999,166.730133,3128000
2016-07-13,183.679993,183.800003,183.050003,183.600006,166.921036,2390500
2016-07-14,185.059998,185.270004,184.570007,184.960007,168.157425,3354700
2016-07-15,185.350006,185.500000,184.449997,184.880005,168.207504,3837200
